"id","data_format","access","cases","file_name","submitter_id","data_category","type","file_size","platform","created_datetime","updated_datetime","md5sum","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"6f56a862-042f-4479-a9e6-101595c76aea","TXT","open","TCGA-24-2038-01A-01D-0667-05","jhu-usc.edu_OV.HumanMethylation27.11.lvl-3.TCGA-24-2038-01A-01D-0667-05.gdc_hg38.txt","b264aea1-f237-4e30-8f07-fe8b80911d4b-beta-value","DNA Methylation","methylation_beta_value",9954957,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","5fbde46da3227d28f3177975bbec9d6e","6f56a862-042f-4479-a9e6-101595c76aea","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","d0fa774e-44fc-45e3-92dd-c14374f9c188","released","b264aea1-f237-4e30-8f07-fe8b80911d4b-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-2038","TCGA.24.2038.01A"
"c8f0d386-d1dd-4f83-95b9-b5e735b43822","TXT","open","TCGA-13-0726-01A-01D-0359-05","jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0726-01A-01D-0359-05.gdc_hg38.txt","e0c94b86-8291-4e4b-bd7a-0b6e04f6fd68-beta-value","DNA Methylation","methylation_beta_value",9950182,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","3f1bef327d0a78c3377d8d47b2862456","c8f0d386-d1dd-4f83-95b9-b5e735b43822","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","04028318-a773-4874-81a9-07fea0cd21fc","released","e0c94b86-8291-4e4b-bd7a-0b6e04f6fd68-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-13-0726","TCGA.13.0726.01A"
"5c302962-3cb0-47a4-b6db-093eaed027d9","TXT","open","TCGA-29-1688-01A-01D-0563-05","jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-29-1688-01A-01D-0563-05.gdc_hg38.txt","105524fe-9801-43c9-90dc-c20484898521-beta-value","DNA Methylation","methylation_beta_value",9956056,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","75d5deb908dd43f93ffa4fe507bf9055","5c302962-3cb0-47a4-b6db-093eaed027d9","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","a5325ede-743c-4785-b98e-b1abd6fdeb99","released","105524fe-9801-43c9-90dc-c20484898521-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-29-1688","TCGA.29.1688.01A"
"d5780b6b-a52c-4766-a0ce-bc690c362946","TXT","open","TCGA-25-2398-01A-01D-0708-05","jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-25-2398-01A-01D-0708-05.gdc_hg38.txt","4f1c1eae-3ecc-470a-94a8-5bd91776e603-beta-value","DNA Methylation","methylation_beta_value",9955230,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","baf26e2cf76df1f354f10d74e7a7e516","d5780b6b-a52c-4766-a0ce-bc690c362946","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","7c0c194d-f21f-41e4-8292-4d3623d56902","released","4f1c1eae-3ecc-470a-94a8-5bd91776e603-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-25-2398","TCGA.25.2398.01A"
"5e2aafd3-bcd1-4142-b943-ea45772092c6","TXT","open","TCGA-04-1362-01A-01D-0460-05","jhu-usc.edu_OV.HumanMethylation27.4.lvl-3.TCGA-04-1362-01A-01D-0460-05.gdc_hg38.txt","e6b5a571-dd35-4530-a5ea-48a9e75b5e78-beta-value","DNA Methylation","methylation_beta_value",9955587,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","cd34a7ffe832ae1ff9d01ec802595b61","5e2aafd3-bcd1-4142-b943-ea45772092c6","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","a8c67dc1-6b20-42f1-a5e1-dc19d9cb7236","released","e6b5a571-dd35-4530-a5ea-48a9e75b5e78-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-04-1362","TCGA.04.1362.01A"
"6d32f2f9-94ba-4f1f-ac5d-387c8013e4ab","TXT","open","TCGA-24-1844-01A-01D-0581-05","jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-24-1844-01A-01D-0581-05.gdc_hg38.txt","8fea3849-fef1-408b-9f19-42bbf6f5ba1b-beta-value","DNA Methylation","methylation_beta_value",9958128,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","e970bd96f7df42926337bd7a0593bfae","6d32f2f9-94ba-4f1f-ac5d-387c8013e4ab","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","74c11b7a-3486-458f-b169-2986676ca225","released","8fea3849-fef1-408b-9f19-42bbf6f5ba1b-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-1844","TCGA.24.1844.01A"
"0ece7332-5ac8-4dcb-8d4a-4cb0019a3028","TXT","open","TCGA-09-0366-01A-01D-0359-05","jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-09-0366-01A-01D-0359-05.gdc_hg38.txt","bca30a11-13be-4f3c-b8a1-6f9e330dbedc-beta-value","DNA Methylation","methylation_beta_value",9949073,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","7cb0a94eafd4fb3ec38c7cc4dcff4974","0ece7332-5ac8-4dcb-8d4a-4cb0019a3028","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","609843bb-9feb-4676-b143-6e1038ccf4a6","released","bca30a11-13be-4f3c-b8a1-6f9e330dbedc-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-09-0366","TCGA.09.0366.01A"
"9c9507fb-c417-42a2-aeda-b5ad635a3a20","TXT","open","TCGA-24-1103-01A-01D-0432-05","jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-24-1103-01A-01D-0432-05.gdc_hg38.txt","8fe7c1f0-192b-4278-afd3-0a99be93754e-beta-value","DNA Methylation","methylation_beta_value",9953590,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","01ac2b9a1de95ed0c7133d80e02ac368","9c9507fb-c417-42a2-aeda-b5ad635a3a20","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","7b6deb46-b7e2-4561-a7e3-74980e605592","released","8fe7c1f0-192b-4278-afd3-0a99be93754e-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-1103","TCGA.24.1103.01A"
"b81e8567-49b8-40f6-bd9a-f817dcd0a8c9","TXT","open","TCGA-25-1870-01A-01D-0652-05","jhu-usc.edu_OV.HumanMethylation27.10.lvl-3.TCGA-25-1870-01A-01D-0652-05.gdc_hg38.txt","5041f84c-f7b0-4101-8eec-435c9f5fb946-beta-value","DNA Methylation","methylation_beta_value",9956562,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","53030d58d43a1562a5eabb8a875f92cf","b81e8567-49b8-40f6-bd9a-f817dcd0a8c9","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","36f39a80-5220-4fba-ad58-518965df01c0","released","5041f84c-f7b0-4101-8eec-435c9f5fb946-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-25-1870","TCGA.25.1870.01A"
"e12698f6-42f7-4386-b352-8398553e4569","TXT","open","TCGA-24-1616-01A-01D-0501-05","jhu-usc.edu_OV.HumanMethylation27.6.lvl-3.TCGA-24-1616-01A-01D-0501-05.gdc_hg38.txt","9bb60240-930c-44d7-b939-9085a049821f-beta-value","DNA Methylation","methylation_beta_value",9956122,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","0613b57165662abbe102d7cab456453d","e12698f6-42f7-4386-b352-8398553e4569","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","68b1efa4-75b0-4795-b857-9f6ad44e95a4","released","9bb60240-930c-44d7-b939-9085a049821f-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-1616","TCGA.24.1616.01A"
"f671459e-f8ba-429a-b718-986c807d6c47","TXT","open","TCGA-13-1497-01A-01D-0475-05","jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-13-1497-01A-01D-0475-05.gdc_hg38.txt","4995c45a-a5e1-4253-b2ac-472743df2d5e-beta-value","DNA Methylation","methylation_beta_value",9943905,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","17468c656569642f0ea08fb2c0d79c58","f671459e-f8ba-429a-b718-986c807d6c47","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","a20cb98f-5701-4bbf-b884-461c283350ec","released","4995c45a-a5e1-4253-b2ac-472743df2d5e-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-13-1497","TCGA.13.1497.01A"
"9bf888a0-110c-405f-9bde-0f9eef05acb6","TXT","open","TCGA-04-1338-01A-01D-0432-05","jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-04-1338-01A-01D-0432-05.gdc_hg38.txt","b44591ee-b509-47e7-bcb5-7f25e705001e-beta-value","DNA Methylation","methylation_beta_value",9955030,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","3a6e8dfbf8f077fc02705750dbbc971c","9bf888a0-110c-405f-9bde-0f9eef05acb6","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","f13c274e-2466-4283-9bd5-0249fcdaa53c","released","b44591ee-b509-47e7-bcb5-7f25e705001e-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-04-1338","TCGA.04.1338.01A"
"3cbbbe72-48f5-48ea-a66a-eff876350ca0","TXT","open","TCGA-24-2280-01A-01D-0708-05","jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-24-2280-01A-01D-0708-05.gdc_hg38.txt","8769e210-6b74-4902-af18-646d5e31b2c9-beta-value","DNA Methylation","methylation_beta_value",9954432,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","d9d9005130b357dc9a113538b4f3afa5","3cbbbe72-48f5-48ea-a66a-eff876350ca0","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","781c8b59-3742-4ab7-b59d-dbaf9af0b137","released","8769e210-6b74-4902-af18-646d5e31b2c9-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-2280","TCGA.24.2280.01A"
"5e8a929d-53be-4ddb-b42e-5d8bd1f5bfc7","TXT","open","TCGA-10-0931-01A-01D-0402-05","jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-10-0931-01A-01D-0402-05.gdc_hg38.txt","09250635-f2eb-4920-837d-7c4129986529-beta-value","DNA Methylation","methylation_beta_value",9953138,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","5b23b01e93643a914c22d63635423af0","5e8a929d-53be-4ddb-b42e-5d8bd1f5bfc7","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","b3be3702-53eb-4289-a8c0-fc89cb33ee3c","released","09250635-f2eb-4920-837d-7c4129986529-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-10-0931","TCGA.10.0931.01A"
"234ca581-1f86-4242-886d-6f27873398c7","TXT","open","TCGA-25-2409-01A-01D-0708-05","jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-25-2409-01A-01D-0708-05.gdc_hg38.txt","f004fb3c-0395-4ab1-a3fb-c81440d7413d-beta-value","DNA Methylation","methylation_beta_value",9953636,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","7ec26cfa46e73d359d918fc0c85d6ba6","234ca581-1f86-4242-886d-6f27873398c7","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","2b5c89dc-3610-49ba-800c-272348c45e91","released","f004fb3c-0395-4ab1-a3fb-c81440d7413d-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-25-2409","TCGA.25.2409.01A"
"2d71e1ec-5a6d-4a80-923d-1cfefb689363","TXT","open","TCGA-13-0795-01A-01D-0359-05","jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0795-01A-01D-0359-05.gdc_hg38.txt","3e57204c-9fb2-40a1-acf5-58f3b01997c8-beta-value","DNA Methylation","methylation_beta_value",9952222,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","e2bac154e1624ec747b6cd1439013a16","2d71e1ec-5a6d-4a80-923d-1cfefb689363","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","a11e6fa0-87ba-4d6b-83af-bb065422b46b","released","3e57204c-9fb2-40a1-acf5-58f3b01997c8-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-13-0795","TCGA.13.0795.01A"
"23fa7b4b-9d68-429b-aece-658b11124bb3","TXT","open","TCGA-09-0364-01A-02D-0359-05","jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-09-0364-01A-02D-0359-05.gdc_hg38.txt","cde73b7c-0a50-4444-bb33-11e3debd3f79-beta-value","DNA Methylation","methylation_beta_value",9951504,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","9163285d8eadc921d7244f29faca50da","23fa7b4b-9d68-429b-aece-658b11124bb3","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","1d4b7f89-6ae4-481a-9ff0-b6b413281798","released","cde73b7c-0a50-4444-bb33-11e3debd3f79-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-09-0364","TCGA.09.0364.01A"
"ab66da87-2934-40df-b275-c740df6b43fe","TXT","open","TCGA-13-0886-01A-01D-0402-05","jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0886-01A-01D-0402-05.gdc_hg38.txt","08509d37-c20c-4a3b-bd4a-c4497400a844-beta-value","DNA Methylation","methylation_beta_value",9948482,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","b172577cd94257deedbd9401c605089d","ab66da87-2934-40df-b275-c740df6b43fe","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","3e7930cd-d0d9-48d3-9389-7fa83cc334c2","released","08509d37-c20c-4a3b-bd4a-c4497400a844-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-13-0886","TCGA.13.0886.01A"
"bf8821c5-ac34-46c3-90fa-a71750fceae0","TXT","open","TCGA-24-1551-01A-01D-0501-05","jhu-usc.edu_OV.HumanMethylation27.6.lvl-3.TCGA-24-1551-01A-01D-0501-05.gdc_hg38.txt","397d7216-a3f0-4436-b28b-dda6272eda3f-beta-value","DNA Methylation","methylation_beta_value",9955880,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","d970c90e25d9c1ef917085102ecb1d72","bf8821c5-ac34-46c3-90fa-a71750fceae0","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","5602a835-10fa-45b8-b68f-7b9683887b74","released","397d7216-a3f0-4436-b28b-dda6272eda3f-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-1551","TCGA.24.1551.01A"
"3a12dd89-dab8-4cd8-9c07-28084799eb12","TXT","open","TCGA-29-1693-01A-01D-0563-05","jhu-usc.edu_OV.HumanMethylation27.8.lvl-3.TCGA-29-1693-01A-01D-0563-05.gdc_hg38.txt","ec93e8fc-3c67-4936-a753-f0ebb9160808-beta-value","DNA Methylation","methylation_beta_value",9951215,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","ecb925ee200bf70c3cc76f886a231f6f","3a12dd89-dab8-4cd8-9c07-28084799eb12","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","ddae8ba1-eb9e-4a1c-bf56-1bfd66206cae","released","ec93e8fc-3c67-4936-a753-f0ebb9160808-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-29-1693","TCGA.29.1693.01A"
"b654d41c-c1cf-4440-8349-87b8506cec83","TXT","open","TCGA-20-0991-01A-03D-0432-05","jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-20-0991-01A-03D-0432-05.gdc_hg38.txt","4494cfd0-1077-403a-a652-b0ddbf13070f-beta-value","DNA Methylation","methylation_beta_value",9952075,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","7ecb85f04bc17f2518761693cf22899e","b654d41c-c1cf-4440-8349-87b8506cec83","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","24119fcc-19d0-468b-b54f-02c23ab97ee1","released","4494cfd0-1077-403a-a652-b0ddbf13070f-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-20-0991","TCGA.20.0991.01A"
"e9aea226-f31c-42a1-847b-6cd92517c2e0","TXT","open","TCGA-13-0730-01A-01D-0359-05","jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0730-01A-01D-0359-05.gdc_hg38.txt","e022b0cb-cf04-44db-a72c-35e10ff432ed-beta-value","DNA Methylation","methylation_beta_value",9952883,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","45a45ebc1ebcc095529dc4c561a84328","e9aea226-f31c-42a1-847b-6cd92517c2e0","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","0f758b55-0c3d-43ce-b0e9-4349f9df6e92","released","e022b0cb-cf04-44db-a72c-35e10ff432ed-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-13-0730","TCGA.13.0730.01A"
"95acc54e-71bd-4448-bf5c-67d2748abb0b","TXT","open","TCGA-59-2350-01A-01D-0708-05","jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-59-2350-01A-01D-0708-05.gdc_hg38.txt","6fbf6706-44eb-43ab-ae17-9069b75b53a5-beta-value","DNA Methylation","methylation_beta_value",9955799,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","e4a249643fbc37be025170d393b6ad9d","95acc54e-71bd-4448-bf5c-67d2748abb0b","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","217f9e5f-61a5-4778-9543-5fb2fc2ad8ab","released","6fbf6706-44eb-43ab-ae17-9069b75b53a5-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-59-2350","TCGA.59.2350.01A"
"799eb02f-b71c-4e65-92d1-dfa8bfdeba18","TXT","open","TCGA-24-1425-01A-02D-0501-05","jhu-usc.edu_OV.HumanMethylation27.6.lvl-3.TCGA-24-1425-01A-02D-0501-05.gdc_hg38.txt","3da19ead-4648-4ec5-ad06-55d41231dbd9-beta-value","DNA Methylation","methylation_beta_value",9955371,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","6759edd0c4f40cab241f6ab404b8e653","799eb02f-b71c-4e65-92d1-dfa8bfdeba18","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","0c3d80b4-52c9-422e-bbcf-e2b58487861a","released","3da19ead-4648-4ec5-ad06-55d41231dbd9-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-1425","TCGA.24.1425.01A"
"b3290608-8b85-41d9-99a0-3c93203c1a80","TXT","open","TCGA-13-0804-01A-01D-0359-05","jhu-usc.edu_OV.HumanMethylation27.1.lvl-3.TCGA-13-0804-01A-01D-0359-05.gdc_hg38.txt","1307b7c0-b7ed-4337-8e6c-7a6cec6ca02c-beta-value","DNA Methylation","methylation_beta_value",9949721,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","da634f7c4558600b87402828295b3b64","b3290608-8b85-41d9-99a0-3c93203c1a80","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","7bc36793-b5ce-4999-b5e0-eca4c81e052b","released","1307b7c0-b7ed-4337-8e6c-7a6cec6ca02c-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-13-0804","TCGA.13.0804.01A"
"8cd54c21-a3aa-41d3-a883-f361e76db1d3","TXT","open","TCGA-24-2267-01A-01D-0708-05","jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-24-2267-01A-01D-0708-05.gdc_hg38.txt","6aa07408-6513-4d64-b374-f0155fb8e1f6-beta-value","DNA Methylation","methylation_beta_value",9952967,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","30c7cdaf43d1919c35935296d5b7240d","8cd54c21-a3aa-41d3-a883-f361e76db1d3","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","4f97760c-4360-4774-b667-7f2fbded8b6c","released","6aa07408-6513-4d64-b374-f0155fb8e1f6-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-24-2267","TCGA.24.2267.01A"
"b7b80e1d-6018-4c97-bdc7-de601f37e6a8","TXT","open","TCGA-29-1777-01A-01D-0581-05","jhu-usc.edu_OV.HumanMethylation27.9.lvl-3.TCGA-29-1777-01A-01D-0581-05.gdc_hg38.txt","6a9bb16b-5d4a-4ab6-865a-f70e1b2abf18-beta-value","DNA Methylation","methylation_beta_value",9956950,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","675e233c91c4d3ebbe0389ec81f9d8a8","b7b80e1d-6018-4c97-bdc7-de601f37e6a8","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","24814ca1-18ef-4bc5-90d0-4902fab93e4c","released","6a9bb16b-5d4a-4ab6-865a-f70e1b2abf18-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-29-1777","TCGA.29.1777.01A"
"100e2a27-dde4-433d-984c-454c89f1820f","TXT","open","TCGA-13-1483-01A-01D-0475-05","jhu-usc.edu_OV.HumanMethylation27.5.lvl-3.TCGA-13-1483-01A-01D-0475-05.gdc_hg38.txt","40e3d368-b129-412f-b993-6e2b8c79fe87-beta-value","DNA Methylation","methylation_beta_value",9948658,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","960e84dc595b54e51f443dae1d898682","100e2a27-dde4-433d-984c-454c89f1820f","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","a9f13ab6-aae1-40a7-ad0c-e2a19e9e304f","released","40e3d368-b129-412f-b993-6e2b8c79fe87-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-13-1483","TCGA.13.1483.01A"
"989c9ac5-a9c6-4b1d-862f-e9469ac0a1f2","TXT","open","TCGA-36-1577-01A-01D-0536-05","jhu-usc.edu_OV.HumanMethylation27.7.lvl-3.TCGA-36-1577-01A-01D-0536-05.gdc_hg38.txt","e2b6dde3-774e-41cf-b2a4-0f75d555d170-beta-value","DNA Methylation","methylation_beta_value",9956563,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","9093cb272d2fde3480889b8e26650000","989c9ac5-a9c6-4b1d-862f-e9469ac0a1f2","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","046d337f-c18c-4b60-ab86-07d8689cef86","released","e2b6dde3-774e-41cf-b2a4-0f75d555d170-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-36-1577","TCGA.36.1577.01A"
"d03f7683-acab-4f41-b8b8-41ee2b1a8603","TXT","open","TCGA-23-1123-01A-01D-0432-05","jhu-usc.edu_OV.HumanMethylation27.3.lvl-3.TCGA-23-1123-01A-01D-0432-05.gdc_hg38.txt","f56f6b54-07a0-450d-8457-3d7853583d37-beta-value","DNA Methylation","methylation_beta_value",9954568,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","c1785e37c2491fbb1ee2c503ac1ec4c7","d03f7683-acab-4f41-b8b8-41ee2b1a8603","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","dec8cd84-5a16-48c2-aa18-22efb3ecfb3f","released","f56f6b54-07a0-450d-8457-3d7853583d37-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-23-1123","TCGA.23.1123.01A"
"918472cc-a937-4a6b-8c11-1e40457b453e","TXT","open","TCGA-57-1585-01A-01D-0536-05","jhu-usc.edu_OV.HumanMethylation27.7.lvl-3.TCGA-57-1585-01A-01D-0536-05.gdc_hg38.txt","ef8a997e-1e92-4526-a92d-2375117f7e80-beta-value","DNA Methylation","methylation_beta_value",9954747,"Illumina Human Methylation 27","2016-10-27T21:58:12.297090-05:00","2018-09-10T15:07:38.324258-05:00","792096fb3bb7d3dca46a3ec297121cbf","918472cc-a937-4a6b-8c11-1e40457b453e","Methylation Beta Value","released","Methylation Array","1","12.0 - 30.0","TCGA-OV","ee18b5a1-9339-4b13-bfe6-84234d408a8d","released","ef8a997e-1e92-4526-a92d-2375117f7e80-workflow","https://github.com/NCI-GDC/met-liftover-tool","Liftover","Primary Tumor",FALSE,"TCGA-57-1585","TCGA.57.1585.01A"
